10.23547363,77.4925766,Kodaikanal
30.14388466,78.59818268,Devaprayag
20.267313,86.65996552,Paradip
11.7845726,78.20391083,Yercaud
13.04662991,80.2665329,Tamil Nadu
11.77410984,78.22759247,Yercaud
13.03764439,80.1595993,Chennai
32.2507019,77.17740631,Manali
16.70513344,74.2456665,Kolhapur
13.03221321,80.26849365,Tamil Nadu
17.27383423,74.18041992,Karad
23.07124329,70.13539124,Gandhidham
13.07706165,80.26213837,Chennai
10.23276615,77.49330902,Kodaikanal
13.9954443,74.55025482,Bhatkal
23.34436417,85.32520294,Ranchi
27.33898544,88.60650635,Gangtok
32.1109314,76.53623962,Himachal Pradesh
31.04201889,76.72018433,Nalagarh
10.23818779,77.48918915,Tamil Nadu
16.7061882,74.2455368,Kolhapur
10.2439394,77.49851227,Tamil Nadu
19.1568203,72.84714508,Mumbai
19.08451653,74.73297119,Maharashtra
13.06851482,80.27050018,Chennai
18.8808136,79.44678497,Mancherial
13.07668781,80.20126343,Tamil Nadu
12.99697876,80.19950104,Tamil Nadu
13.07899189,80.2532959,Tamil Nadu
9.512089729,76.32846069,Kerala
13.07189465,80.20291138,Chennai
13.06978989,80.1980896,Chennai
11.77615833,78.20930481,Yercaud
28.54227066,77.23002625,Delhi
13.07544231,80.19868469,Chennai
13.05415344,80.23410797,Chennai
13.06818867,80.25809479,Tamil Nadu
13.07847786,80.24259186,Chennai
13.08080292,80.26811981,Tamil Nadu
13.08393288,80.27049255,Chennai
18.99758339,73.11037445,Navi Mumbai
11.61369705,76.07317352,Kerala
17.43869209,78.48880768,Secunderabad
16.70716858,74.24868774,Kolhapur
16.28823662,73.70848083,Mumbai - Goa Road
27.33001518,88.61457825,Gangtok
27.3174057,88.60165405,Gangtok
19.10278893,74.74359131,Ahmednagar
13.06248283,80.27415466,Tamil Nadu
13.0461731,80.24252319,Tamil Nadu
13.05265617,80.23581696,Tamil Nadu
13.064888,80.26611328,Chennai
13.03356838,80.21224976,Chennai
13.0491333,80.20851135,Chennai
13.08164883,80.26753235,Chennai
13.04026031,80.24044037,Chennai
13.05650425,80.25547791,Chennai
13.00892735,80.25923157,Chennai
12.92435455,80.11484528,Tambaram
13.12636471,80.20155334,Chennai
13.0886488,80.27561188,Chennai
13.09688759,80.2883606,Tamil Nadu
13.04071426,80.24372101,Chennai
13.04872131,80.26786041,Chennai
13.04086113,80.22832489,Chennai
13.0867939,80.25708771,Chennai
12.96441841,80.25402832,Chennai
12.969347,80.14767456,Chennai
13.04897881,80.20713043,Chennai
13.0351038,80.23938751,Chennai
17.44274521,78.48400116,Hyderabad
13.03485107,80.2378006,Chennai
13.03718853,80.23960114,Chennai
13.03240681,80.2691803,Chennai
13.00640488,80.2556839,Chennai
12.97398663,80.25820923,Tamil Nadu
13.08698177,80.19954681,Chennai
19.69239807,72.76091766,Palghar
12.829319,80.23926544,Muttukadu
20.11688042,72.74134827,Bordi
12.97475338,80.25878143,Chennai
17.44048882,78.49291229,Secunderabad
12.92854309,80.11865234,Chennai
12.96649265,80.14894867,Tamil Nadu
19.84337616,73.99479675,Sinnar
16.70651627,74.24585724,Kolhapur
13.06292915,80.27399445,Chennai
22.55169296,88.36356354,Kolkata
22.55539703,88.35430145,West Bengal
32.53660583,75.96710968,Dalhousie
22.55256271,88.35637665,Kolkata
9.595003128,76.30119324,Mararikulam
9.499320984,76.34238434,Alappuzha
22.56673813,88.41120148,Kolkata
13.00765705,80.26208496,Chennai
13.04367733,80.23709106,Chennai
10.10516644,76.62683868,Kerala
13.04699135,80.23440552,Tamil Nadu
17.9217186,73.65562439,Mahabaleshwar
13.05202866,80.24789429,Chennai
12.96831703,80.2610321,Chennai
22.62368965,88.43318176,Kolkata
9.514656067,76.3547821,Alappuzha
9.498077393,76.33885193,Mullakkal
23.37241364,85.33885956,Ranchi
11.5110693,76.03757477,Kunnathidavaka
11.61555099,76.08350372,Kerala
12.90078068,74.83533478,Urwa
23.35845757,85.30838776,Ranchi
23.34434319,85.32519531,Ranchi
22.62184143,88.40770721,Kolkata
